Copyright 1986-2020 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2020.2 (lin64) Build 3064766 Wed Nov 18 09:12:47 MST 2020
| Date         : Thu Oct  3 05:06:14 2024
| Host         : 9fc2dc5cfc60 running 64-bit unknown
| Command      : report_utilization -hierarchical -file /workspace/logicnets/mnist_xs_util.txt
| Design       : logicnet_0
| Device       : xcvu9pflgb2104-2
| Design State : Synthesized
-----------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+----------------------------+-------------------------+------------+------------+---------+------+------+--------+--------+------+------------+
|          Instance          |          Module         | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs | RAMB36 | RAMB18 | URAM | DSP Blocks |
|     ens0_layer0_N9_inst    |          ens0_layer0_N9 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|   ens0_layer0_reg          |                   myreg |        116 |        116 |       0 |    0 |  784 |      0 |      0 |    0 |          0 |
|   ens0_layer1_inst         |             ens0_layer1 |       1074 |       1074 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1007_inst |       ens0_layer1_N1007 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1009_inst |       ens0_layer1_N1009 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N100_inst  |        ens0_layer1_N100 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1010_inst |       ens0_layer1_N1010 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1013_inst |       ens0_layer1_N1013 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1019_inst |       ens0_layer1_N1019 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1020_inst |       ens0_layer1_N1020 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N1022_inst |       ens0_layer1_N1022 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N102_inst  |        ens0_layer1_N102 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N104_inst  |        ens0_layer1_N104 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N108_inst  |        ens0_layer1_N108 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N110_inst  |        ens0_layer1_N110 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N111_inst  |        ens0_layer1_N111 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N112_inst  |        ens0_layer1_N112 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N115_inst  |        ens0_layer1_N115 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N116_inst  |        ens0_layer1_N116 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N11_inst   |         ens0_layer1_N11 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N122_inst  |        ens0_layer1_N122 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N124_inst  |        ens0_layer1_N124 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N127_inst  |        ens0_layer1_N127 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N129_inst  |        ens0_layer1_N129 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N131_inst  |        ens0_layer1_N131 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N135_inst  |        ens0_layer1_N135 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N137_inst  |        ens0_layer1_N137 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N139_inst  |        ens0_layer1_N139 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N13_inst   |         ens0_layer1_N13 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N141_inst  |        ens0_layer1_N141 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N143_inst  |        ens0_layer1_N143 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N145_inst  |        ens0_layer1_N145 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N147_inst  |        ens0_layer1_N147 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N14_inst   |         ens0_layer1_N14 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N151_inst  |        ens0_layer1_N151 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N153_inst  |        ens0_layer1_N153 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N158_inst  |        ens0_layer1_N158 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N160_inst  |        ens0_layer1_N160 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N162_inst  |        ens0_layer1_N162 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N163_inst  |        ens0_layer1_N163 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N164_inst  |        ens0_layer1_N164 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N165_inst  |        ens0_layer1_N165 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N167_inst  |        ens0_layer1_N167 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N171_inst  |        ens0_layer1_N171 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N174_inst  |        ens0_layer1_N174 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N176_inst  |        ens0_layer1_N176 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N177_inst  |        ens0_layer1_N177 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N181_inst  |        ens0_layer1_N181 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N182_inst  |        ens0_layer1_N182 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N183_inst  |        ens0_layer1_N183 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N184_inst  |        ens0_layer1_N184 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N187_inst  |        ens0_layer1_N187 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N189_inst  |        ens0_layer1_N189 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N192_inst  |        ens0_layer1_N192 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N195_inst  |        ens0_layer1_N195 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N199_inst  |        ens0_layer1_N199 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N201_inst  |        ens0_layer1_N201 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N202_inst  |        ens0_layer1_N202 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N205_inst  |        ens0_layer1_N205 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N206_inst  |        ens0_layer1_N206 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N208_inst  |        ens0_layer1_N208 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N20_inst   |         ens0_layer1_N20 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N212_inst  |        ens0_layer1_N212 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N217_inst  |        ens0_layer1_N217 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N219_inst  |        ens0_layer1_N219 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N222_inst  |        ens0_layer1_N222 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N224_inst  |        ens0_layer1_N224 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N225_inst  |        ens0_layer1_N225 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N227_inst  |        ens0_layer1_N227 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N229_inst  |        ens0_layer1_N229 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N232_inst  |        ens0_layer1_N232 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N233_inst  |        ens0_layer1_N233 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N235_inst  |        ens0_layer1_N235 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N236_inst  |        ens0_layer1_N236 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N237_inst  |        ens0_layer1_N237 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N239_inst  |        ens0_layer1_N239 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N242_inst  |        ens0_layer1_N242 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N243_inst  |        ens0_layer1_N243 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N244_inst  |        ens0_layer1_N244 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N249_inst  |        ens0_layer1_N249 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N254_inst  |        ens0_layer1_N254 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N255_inst  |        ens0_layer1_N255 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N256_inst  |        ens0_layer1_N256 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N259_inst  |        ens0_layer1_N259 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N260_inst  |        ens0_layer1_N260 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N262_inst  |        ens0_layer1_N262 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N265_inst  |        ens0_layer1_N265 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N266_inst  |        ens0_layer1_N266 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N267_inst  |        ens0_layer1_N267 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N278_inst  |        ens0_layer1_N278 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N27_inst   |         ens0_layer1_N27 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N285_inst  |        ens0_layer1_N285 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N286_inst  |        ens0_layer1_N286 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N287_inst  |        ens0_layer1_N287 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N289_inst  |        ens0_layer1_N289 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N293_inst  |        ens0_layer1_N293 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N294_inst  |        ens0_layer1_N294 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N295_inst  |        ens0_layer1_N295 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N296_inst  |        ens0_layer1_N296 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N297_inst  |        ens0_layer1_N297 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N298_inst  |        ens0_layer1_N298 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N299_inst  |        ens0_layer1_N299 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N29_inst   |         ens0_layer1_N29 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N301_inst  |        ens0_layer1_N301 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N302_inst  |        ens0_layer1_N302 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N304_inst  |        ens0_layer1_N304 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N308_inst  |        ens0_layer1_N308 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N311_inst  |        ens0_layer1_N311 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N319_inst  |        ens0_layer1_N319 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
